timestamp,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp
1730864265,kentucky,harris-k,DEM,695833,709494,0,2,2054031,2094011,52570,95.47
1730864265,kentucky,trump-d,GOP,1326715,1351869,1,1,2054031,2094011,52570,95.47
1730864284,kentucky,trump-d,GOP,1326715,1352010,1,1,2054031,2094858,40932,95.47
1730864284,kentucky,harris-k,DEM,695833,710107,0,2,2054031,2094858,40932,95.47
1730864294,kentucky,trump-d,GOP,1326715,1352010,1,1,2054031,2094858,40932,95.47
1730864294,kentucky,harris-k,DEM,695833,710107,0,2,2054031,2094858,40932,95.47
1730864375,kentucky,harris-k,DEM,696115,710107,0,2,2054575,2094858,40932,95.49
1730864375,kentucky,trump-d,GOP,1326963,1352010,1,1,2054575,2094858,40932,95.49
1730864405,kentucky,trump-d,GOP,1326963,1352010,1,1,2054575,2094858,40932,95.49
1730864405,kentucky,harris-k,DEM,696115,710107,0,2,2054575,2094858,40932,95.49
1730864445,kentucky,harris-k,DEM,696115,709697,0,2,2054575,2094393,39995,95.49
1730864445,kentucky,trump-d,GOP,1326963,1352014,1,1,2054575,2094393,39995,95.49
1730864495,kentucky,trump-d,GOP,1330984,1352014,1,1,2059547,2094393,39995,95.72
1730864495,kentucky,harris-k,DEM,697001,709697,0,2,2059547,2094393,39995,95.72
1730864583,kentucky,trump-d,GOP,1330984,1352014,1,1,2059547,2094393,39995,95.75
1730864583,kentucky,harris-k,DEM,697001,709697,0,2,2059547,2094393,39995,95.75
1730864603,kentucky,harris-k,DEM,697001,709697,0,2,2059547,2094393,39995,95.93
1730864603,kentucky,trump-d,GOP,1330984,1352014,1,1,2059547,2094393,39995,95.93
1730864608,kentucky,trump-d,GOP,1330984,1352005,1,1,2059547,2094144,34714,95.93
1730864608,kentucky,harris-k,DEM,697001,709483,0,2,2059547,2094144,34714,95.93
1730864768,kentucky,harris-k,DEM,697001,709294,0,2,2059547,2093787,34433,95.93
1730864768,kentucky,trump-d,GOP,1330984,1351863,1,1,2059547,2093787,34433,95.93
1730864876,kentucky,trump-d,GOP,1330984,1352019,1,1,2059547,2094082,34642,95.93
1730864876,kentucky,harris-k,DEM,697001,709486,0,2,2059547,2094082,34642,95.93
1730864985,kentucky,harris-k,DEM,697001,709486,0,2,2059547,2094082,34642,95.93
1730864985,kentucky,trump-d,GOP,1330984,1352019,1,1,2059547,2094082,34642,95.93
1730865055,kentucky,trump-d,GOP,1330984,1352357,1,1,2059547,2094904,35463,95.93
1730865055,kentucky,harris-k,DEM,697001,709976,0,2,2059547,2094904,35463,95.93
1730865113,kentucky,harris-k,DEM,697001,709976,0,2,2059547,2094904,35463,95.94
1730865113,kentucky,trump-d,GOP,1330984,1352357,1,1,2059547,2094904,35463,95.94
1730865266,kentucky,trump-d,GOP,1330984,1352236,1,1,2059547,2094460,35027,95.94
1730865266,kentucky,harris-k,DEM,697001,709666,0,2,2059547,2094460,35027,95.94
1730865425,kentucky,trump-d,GOP,1330984,1352768,1,1,2059547,2095686,36245,95.94
1730865425,kentucky,harris-k,DEM,697001,710325,0,2,2059547,2095686,36245,95.94
1730865486,kentucky,harris-k,DEM,697474,710325,0,2,2061203,2095686,36245,96.02
1730865486,kentucky,trump-d,GOP,1332151,1352768,1,1,2061203,2095686,36245,96.02
1730865588,kentucky,trump-d,GOP,1332151,1352084,1,1,2061203,2094493,33387,96.02
1730865588,kentucky,harris-k,DEM,697474,709857,0,2,2061203,2094493,33387,96.02
1730865755,kentucky,trump-d,GOP,1332151,1352163,1,1,2061203,2094840,33773,96.02
1730865755,kentucky,harris-k,DEM,697474,710167,0,2,2061203,2094840,33773,96.02
1730865894,kentucky,harris-k,DEM,697474,710167,0,2,2061203,2094840,33773,96.23
1730865894,kentucky,trump-d,GOP,1332151,1352163,1,1,2061203,2094840,33773,96.23
1730865928,kentucky,harris-k,DEM,697474,709982,0,2,2061203,2094512,33458,96.23
1730865928,kentucky,trump-d,GOP,1332151,1352037,1,1,2061203,2094512,33458,96.23
1730866092,kentucky,harris-k,DEM,697474,710621,0,2,2061203,2095768,34702,96.23
1730866092,kentucky,trump-d,GOP,1332151,1352538,1,1,2061203,2095768,34702,96.23
1730866266,kentucky,harris-k,DEM,697474,710306,0,2,2061203,2095013,33956,96.23
1730866266,kentucky,trump-d,GOP,1332151,1352185,1,1,2061203,2095013,33956,96.23
1730866428,kentucky,trump-d,GOP,1332151,1352750,1,1,2061203,2096488,35421,96.23
1730866428,kentucky,harris-k,DEM,697474,711059,0,2,2061203,2096488,35421,96.23
1730866596,kentucky,trump-d,GOP,1332151,1352143,1,1,2061203,2094693,33680,96.23
1730866596,kentucky,harris-k,DEM,697474,709996,0,2,2061203,2094693,33680,96.23
1730866777,kentucky,harris-k,DEM,697474,710604,0,2,2061203,2095853,34857,96.23
1730866777,kentucky,trump-d,GOP,1332151,1352587,1,1,2061203,2095853,34857,96.23
1730866948,kentucky,harris-k,DEM,697474,709664,0,2,2061203,2094053,33058,96.23
1730866948,kentucky,trump-d,GOP,1332151,1351833,1,1,2061203,2094053,33058,96.23
1730866955,kentucky,harris-k,DEM,697488,709664,0,2,2061337,2094053,33058,96.24
1730866955,kentucky,trump-d,GOP,1332269,1351833,1,1,2061337,2094053,33058,96.24
1730867064,kentucky,trump-d,GOP,1332269,1351833,1,1,2061337,2094053,33058,96.25
1730867064,kentucky,harris-k,DEM,697488,709664,0,2,2061337,2094053,33058,96.25
1730867118,kentucky,trump-d,GOP,1332269,1351394,1,1,2061337,2093051,31886,96.25
1730867118,kentucky,harris-k,DEM,697488,709182,0,2,2061337,2093051,31886,96.25
1730867225,kentucky,trump-d,GOP,1335514,1351394,1,1,2067813,2093051,31886,96.56
1730867225,kentucky,harris-k,DEM,700605,709182,0,2,2067813,2093051,31886,96.56
1730867299,kentucky,trump-d,GOP,1335514,1350895,1,1,2067813,2092780,25141,96.56
1730867299,kentucky,harris-k,DEM,700605,709526,0,2,2067813,2092780,25141,96.56
1730867468,kentucky,trump-d,GOP,1335514,1351226,1,1,2067813,2093486,25812,96.56
1730867468,kentucky,harris-k,DEM,700605,709949,0,2,2067813,2093486,25812,96.56
1730867647,kentucky,harris-k,DEM,700605,709383,0,2,2067813,2092465,24789,96.56
1730867647,kentucky,trump-d,GOP,1335514,1350813,1,1,2067813,2092465,24789,96.56
1730867811,kentucky,harris-k,DEM,700605,709212,0,2,2067813,2092232,24557,96.56
1730867811,kentucky,trump-d,GOP,1335514,1350731,1,1,2067813,2092232,24557,96.56
1730867992,kentucky,trump-d,GOP,1335514,1350987,1,1,2067813,2092539,24863,96.56
1730867992,kentucky,harris-k,DEM,700605,709293,0,2,2067813,2092539,24863,96.56
1730868185,kentucky,harris-k,DEM,700605,709234,0,2,2067813,2092360,24686,96.56
1730868185,kentucky,trump-d,GOP,1335514,1350887,1,1,2067813,2092360,24686,96.56
1730868363,kentucky,trump-d,GOP,1335514,1351098,1,1,2067813,2092732,25059,96.56
1730868363,kentucky,harris-k,DEM,700605,709374,0,2,2067813,2092732,25059,96.56
1730868531,kentucky,trump-d,GOP,1335514,1351183,1,1,2067813,2093028,25356,96.56
1730868531,kentucky,harris-k,DEM,700605,709571,0,2,2067813,2093028,25356,96.56
1730868674,kentucky,trump-d,GOP,1335514,1351183,1,1,2067813,2093028,25356,96.56
1730868674,kentucky,harris-k,DEM,700605,709571,0,2,2067813,2093028,25356,96.56
1730868710,kentucky,harris-k,DEM,700605,709323,0,2,2067813,2092496,24842,96.56
1730868710,kentucky,trump-d,GOP,1335514,1350989,1,1,2067813,2092496,24842,96.56
1730868812,kentucky,harris-k,DEM,700605,709323,0,2,2067813,2092496,24842,96.56
1730868812,kentucky,trump-d,GOP,1335514,1350989,1,1,2067813,2092496,24842,96.56
1730868889,kentucky,harris-k,DEM,700605,709031,0,2,2067813,2091878,24227,96.56
1730868889,kentucky,trump-d,GOP,1335514,1350681,1,1,2067813,2091878,24227,96.56
1730869086,kentucky,harris-k,DEM,700605,709031,0,2,2067813,2091878,24227,98.21
1730869086,kentucky,trump-d,GOP,1335514,1350681,1,1,2067813,2091878,24227,98.21
1730869089,kentucky,trump-d,GOP,1335514,1350899,1,1,2067813,2092356,24709,98.21
1730869089,kentucky,harris-k,DEM,700605,709272,0,2,2067813,2092356,24709,98.21
1730869269,kentucky,harris-k,DEM,700605,709111,0,2,2067813,2091985,24336,98.21
1730869269,kentucky,trump-d,GOP,1335514,1350704,1,1,2067813,2091985,24336,98.21
1730869437,kentucky,trump-d,GOP,1335514,1350763,1,1,2067813,2092018,24370,98.21
1730869437,kentucky,harris-k,DEM,700605,709086,0,2,2067813,2092018,24370,98.21
1730869490,kentucky,trump-d,GOP,1335514,1350763,1,1,2067813,2092018,24370,98.21
1730869490,kentucky,harris-k,DEM,700605,709086,0,2,2067813,2092018,24370,98.21
1730869640,kentucky,trump-d,GOP,1335514,1351047,1,1,2067813,2092669,25016,98.21
1730869640,kentucky,harris-k,DEM,700605,709418,0,2,2067813,2092669,25016,98.21
1730869676,kentucky,harris-k,DEM,700605,709418,0,2,2067813,2092669,25016,98.21
1730869676,kentucky,trump-d,GOP,1335514,1351047,1,1,2067813,2092669,25016,98.21
1730869821,kentucky,harris-k,DEM,700605,709148,0,2,2067813,2092135,24482,98.21
1730869821,kentucky,trump-d,GOP,1335514,1350845,1,1,2067813,2092135,24482,98.21
1730869852,kentucky,harris-k,DEM,700606,709148,0,2,2067816,2092135,24482,98.21
1730869852,kentucky,trump-d,GOP,1335516,1350845,1,1,2067816,2092135,24482,98.21
1730870010,kentucky,harris-k,DEM,700606,709380,0,2,2067816,2092577,24916,98.21
1730870010,kentucky,trump-d,GOP,1335516,1351022,1,1,2067816,2092577,24916,98.21
1730870196,kentucky,harris-k,DEM,700606,709355,0,2,2067816,2092442,24792,98.21
1730870196,kentucky,trump-d,GOP,1335516,1350919,1,1,2067816,2092442,24792,98.21
1730870333,kentucky,trump-d,GOP,1335516,1350961,1,1,2067816,2092490,24834,98.21
1730870333,kentucky,harris-k,DEM,700606,709360,0,2,2067816,2092490,24834,98.21
1730870449,kentucky,harris-k,DEM,700606,709360,0,2,2067816,2092490,24834,98.21
1730870449,kentucky,trump-d,GOP,1335516,1350961,1,1,2067816,2092490,24834,98.21
1730870571,kentucky,trump-d,GOP,1335516,1351236,1,1,2067816,2092915,25267,98.21
1730870571,kentucky,harris-k,DEM,700606,709500,0,2,2067816,2092915,25267,98.21
1730870748,kentucky,trump-d,GOP,1335516,1351235,1,1,2067816,2092918,25269,98.21
1730870748,kentucky,harris-k,DEM,700606,709510,0,2,2067816,2092918,25269,98.21
1730870942,kentucky,trump-d,GOP,1335516,1351250,1,1,2067816,2092922,25271,98.21
1730870942,kentucky,harris-k,DEM,700606,709496,0,2,2067816,2092922,25271,98.21
1730871126,kentucky,trump-d,GOP,1335516,1351327,1,1,2067816,2093210,25557,98.21
1730871126,kentucky,harris-k,DEM,700606,709664,0,2,2067816,2093210,25557,98.21
1730871312,kentucky,trump-d,GOP,1335516,1351712,1,1,2067816,2094119,26476,98.21
1730871312,kentucky,harris-k,DEM,700606,710183,0,2,2067816,2094119,26476,98.21
1730871506,kentucky,trump-d,GOP,1335516,1351409,1,1,2067816,2093400,25754,98.21
1730871506,kentucky,harris-k,DEM,700606,709797,0,2,2067816,2093400,25754,98.21
1730871695,kentucky,harris-k,DEM,700606,709848,0,2,2067816,2093577,25936,98.21
1730871695,kentucky,trump-d,GOP,1335516,1351528,1,1,2067816,2093577,25936,98.21
1730871884,kentucky,harris-k,DEM,700606,709994,0,2,2067816,2093678,26035,98.21
1730871884,kentucky,trump-d,GOP,1335516,1351470,1,1,2067816,2093678,26035,98.21
1730872071,kentucky,trump-d,GOP,1335516,1351648,1,1,2067816,2093992,26346,98.21
1730872071,kentucky,harris-k,DEM,700606,710116,0,2,2067816,2093992,26346,98.21
1730872270,kentucky,trump-d,GOP,1335516,1351367,1,1,2067816,2093460,25807,98.21
1730872270,kentucky,harris-k,DEM,700606,709881,0,2,2067816,2093460,25807,98.21
1730872462,kentucky,harris-k,DEM,700606,709802,0,2,2067816,2093349,25693,98.21
1730872462,kentucky,trump-d,GOP,1335516,1351329,1,1,2067816,2093349,25693,98.21
1730872653,kentucky,harris-k,DEM,700606,709614,0,2,2067816,2093169,25525,98.21
1730872653,kentucky,trump-d,GOP,1335516,1351358,1,1,2067816,2093169,25525,98.21
1730872854,kentucky,trump-d,GOP,1335516,1351199,1,1,2067816,2093106,25453,98.21
1730872854,kentucky,harris-k,DEM,700606,709690,0,2,2067816,2093106,25453,98.21
1730873042,kentucky,harris-k,DEM,700606,709603,0,2,2067816,2093016,25365,98.21
1730873042,kentucky,trump-d,GOP,1335516,1351225,1,1,2067816,2093016,25365,98.21
1730873230,kentucky,harris-k,DEM,700606,709720,0,2,2067816,2093316,25673,98.21
1730873230,kentucky,trump-d,GOP,1335516,1351397,1,1,2067816,2093316,25673,98.21
1730873433,kentucky,trump-d,GOP,1335516,1351298,1,1,2067816,2093085,25447,98.21
1730873433,kentucky,harris-k,DEM,700606,709594,0,2,2067816,2093085,25447,98.21
1730873576,kentucky,harris-k,DEM,700606,709566,0,2,2067816,2093108,25469,98.21
1730873576,kentucky,trump-d,GOP,1335516,1351369,1,1,2067816,2093108,25469,98.21
1730873752,kentucky,trump-d,GOP,1335516,1351070,1,1,2067816,2092573,24929,98.21
1730873752,kentucky,harris-k,DEM,700606,709341,0,2,2067816,2092573,24929,98.21
1730873994,kentucky,harris-k,DEM,700606,709453,0,2,2067816,2092786,25150,98.21
1730873994,kentucky,trump-d,GOP,1335516,1351167,1,1,2067816,2092786,25150,98.21
1730874204,kentucky,trump-d,GOP,1335516,1351201,1,1,2067816,2092844,25205,98.21
1730874204,kentucky,harris-k,DEM,700606,709462,0,2,2067816,2092844,25205,98.21
1730874349,kentucky,trump-d,GOP,1335516,1351143,1,1,2067816,2092797,25154,98.21
1730874349,kentucky,harris-k,DEM,700606,709475,0,2,2067816,2092797,25154,98.21
1730874592,kentucky,trump-d,GOP,1335516,1351276,1,1,2067816,2093007,25368,98.21
1730874592,kentucky,harris-k,DEM,700606,709552,0,2,2067816,2093007,25368,98.21
1730874782,kentucky,trump-d,GOP,1335516,1351145,1,1,2067816,2092790,25149,98.21
1730874782,kentucky,harris-k,DEM,700606,709464,0,2,2067816,2092790,25149,98.21
1730874982,kentucky,trump-d,GOP,1335516,1350883,1,1,2067816,2092198,24552,98.21
1730874982,kentucky,harris-k,DEM,700606,709159,0,2,2067816,2092198,24552,98.21
1730875177,kentucky,harris-k,DEM,700606,709456,0,2,2067816,2092855,25216,98.21
1730875177,kentucky,trump-d,GOP,1335516,1351235,1,1,2067816,2092855,25216,98.21
1730875364,kentucky,trump-d,GOP,1335516,1350945,1,1,2067816,2092183,24544,98.21
1730875364,kentucky,harris-k,DEM,700606,709097,0,2,2067816,2092183,24544,98.21
1730875567,kentucky,trump-d,GOP,1335516,1351535,1,1,2067816,2093267,25631,98.21
1730875567,kentucky,harris-k,DEM,700606,709561,0,2,2067816,2093267,25631,98.21
1730875760,kentucky,harris-k,DEM,700606,709074,0,2,2067816,2092150,24506,98.21
1730875760,kentucky,trump-d,GOP,1335516,1350938,1,1,2067816,2092150,24506,98.21
1730875910,kentucky,harris-k,DEM,700606,709725,0,2,2067816,2093570,25938,98.21
1730875910,kentucky,trump-d,GOP,1335516,1351641,1,1,2067816,2093570,25938,98.21
1730876150,kentucky,harris-k,DEM,700606,709489,0,2,2067816,2092881,25242,98.21
1730876150,kentucky,trump-d,GOP,1335516,1351212,1,1,2067816,2092881,25242,98.21
1730876350,kentucky,trump-d,GOP,1335516,1351374,1,1,2067816,2093002,25365,98.21
1730876350,kentucky,harris-k,DEM,700606,709453,0,2,2067816,2093002,25365,98.21
1730877813,kentucky,trump-d,GOP,1335516,1351338,1,1,2067816,2093168,25526,98.21
1730877813,kentucky,harris-k,DEM,700606,709661,0,2,2067816,2093168,25526,98.21
1730878024,kentucky,harris-k,DEM,700606,709825,0,2,2067816,2093681,26044,98.21
1730878024,kentucky,trump-d,GOP,1335516,1351666,1,1,2067816,2093681,26044,98.21
1730878227,kentucky,harris-k,DEM,700606,709491,0,2,2067816,2092795,25158,98.21
1730878227,kentucky,trump-d,GOP,1335516,1351150,1,1,2067816,2092795,25158,98.21
1730878429,kentucky,trump-d,GOP,1335516,1351999,1,1,2067816,2094365,26725,98.21
1730878429,kentucky,harris-k,DEM,700606,710145,0,2,2067816,2094365,26725,98.21
1730878636,kentucky,trump-d,GOP,1335516,1351355,1,1,2067816,2093279,25641,98.21
1730878636,kentucky,harris-k,DEM,700606,709752,0,2,2067816,2093279,25641,98.21
1730878787,kentucky,trump-d,GOP,1335516,1352119,1,1,2067816,2094847,27215,98.21
1730878787,kentucky,harris-k,DEM,700606,710503,0,2,2067816,2094847,27215,98.21
1730879829,kentucky,trump-d,GOP,1335516,1351859,1,1,2067816,2094144,26507,98.21
1730879829,kentucky,harris-k,DEM,700606,710086,0,2,2067816,2094144,26507,98.21
1730880025,kentucky,trump-d,GOP,1335516,1351597,1,1,2067816,2093713,26051,98.21
1730880025,kentucky,harris-k,DEM,700606,709928,0,2,2067816,2093713,26051,98.21
1730880168,kentucky,harris-k,DEM,700606,709935,0,2,2067816,2093781,26120,98.21
1730880168,kentucky,trump-d,GOP,1335516,1351647,1,1,2067816,2093781,26120,98.21
1730880408,kentucky,trump-d,GOP,1335516,1351834,1,1,2067816,2094185,26529,98.21
1730880408,kentucky,harris-k,DEM,700606,710130,0,2,2067816,2094185,26529,98.21
1730880587,kentucky,trump-d,GOP,1335516,1351388,1,1,2067816,2093334,25666,98.21
1730880587,kentucky,harris-k,DEM,700606,709769,0,2,2067816,2093334,25666,98.21
1730880823,kentucky,harris-k,DEM,700606,710189,0,2,2067816,2094278,26620,98.21
1730880823,kentucky,trump-d,GOP,1335516,1351876,1,1,2067816,2094278,26620,98.21
1730881028,kentucky,trump-d,GOP,1335516,1351485,1,1,2067816,2093552,25897,98.21
1730881028,kentucky,harris-k,DEM,700606,709878,0,2,2067816,2093552,25897,98.21
1730881190,kentucky,trump-d,GOP,1335516,1351539,1,1,2067816,2093674,26009,98.21
1730881190,kentucky,harris-k,DEM,700606,709924,0,2,2067816,2093674,26009,98.21
1730881426,kentucky,harris-k,DEM,700606,710221,0,2,2067816,2094444,26784,98.21
1730881426,kentucky,trump-d,GOP,1335516,1352020,1,1,2067816,2094444,26784,98.21
1730881623,kentucky,trump-d,GOP,1335516,1352267,1,1,2067816,2094967,27315,98.21
1730881623,kentucky,harris-k,DEM,700606,710480,0,2,2067816,2094967,27315,98.21
1730881842,kentucky,harris-k,DEM,700606,709736,0,2,2067816,2093303,25639,98.21
1730881842,kentucky,trump-d,GOP,1335516,1351381,1,1,2067816,2093303,25639,98.21
1730882035,kentucky,harris-k,DEM,700606,709846,0,2,2067816,2093402,25742,98.21
1730882035,kentucky,trump-d,GOP,1335516,1351390,1,1,2067816,2093402,25742,98.21
1730882227,kentucky,harris-k,DEM,700606,709945,0,2,2067816,2093851,26189,98.21
1730882227,kentucky,trump-d,GOP,1335516,1351717,1,1,2067816,2093851,26189,98.21
1730882381,kentucky,harris-k,DEM,700606,709945,0,2,2067816,2093851,26189,98.21
1730882381,kentucky,trump-d,GOP,1335516,1351717,1,1,2067816,2093851,26189,98.21
1730882442,kentucky,trump-d,GOP,1335516,1351826,1,1,2067816,2094240,26579,98.21
1730882442,kentucky,harris-k,DEM,700606,710225,0,2,2067816,2094240,26579,98.21
1730882635,kentucky,trump-d,GOP,1335516,1351479,1,1,2067816,2093639,25971,98.21
1730882635,kentucky,harris-k,DEM,700606,709957,0,2,2067816,2093639,25971,98.21
1730882823,kentucky,trump-d,GOP,1335516,1351445,1,1,2067816,2093474,25812,98.21
1730882823,kentucky,harris-k,DEM,700606,709847,0,2,2067816,2093474,25812,98.21
1730883043,kentucky,harris-k,DEM,700606,710376,0,2,2067816,2094604,26946,98.21
1730883043,kentucky,trump-d,GOP,1335516,1352014,1,1,2067816,2094604,26946,98.21
1730883234,kentucky,harris-k,DEM,700606,710050,0,2,2067816,2093891,26230,98.21
1730883234,kentucky,trump-d,GOP,1335516,1351646,1,1,2067816,2093891,26230,98.21
1730883445,kentucky,trump-d,GOP,1335516,1351765,1,1,2067816,2094274,26611,98.21
1730883445,kentucky,harris-k,DEM,700606,710280,0,2,2067816,2094274,26611,98.21
1730883656,kentucky,harris-k,DEM,700606,710112,0,2,2067816,2094272,26609,98.21
1730883656,kentucky,trump-d,GOP,1335516,1351960,1,1,2067816,2094272,26609,98.21
1730883831,kentucky,trump-d,GOP,1335516,1351950,1,1,2067816,2094306,26648,98.21
1730883831,kentucky,harris-k,DEM,700606,710148,0,2,2067816,2094306,26648,98.21
1730884060,kentucky,trump-d,GOP,1335516,1351492,1,1,2067816,2093646,25982,98.21
1730884060,kentucky,harris-k,DEM,700606,709980,0,2,2067816,2093646,25982,98.21
1730884243,kentucky,trump-d,GOP,1335516,1351532,1,1,2067816,2093720,26055,98.21
1730884243,kentucky,harris-k,DEM,700606,710016,0,2,2067816,2093720,26055,98.21
1730884452,kentucky,trump-d,GOP,1335516,1352044,1,1,2067816,2094399,26731,98.21
1730884452,kentucky,harris-k,DEM,700606,710168,0,2,2067816,2094399,26731,98.21
1730884659,kentucky,trump-d,GOP,1335516,1351777,1,1,2067816,2093848,26199,98.21
1730884659,kentucky,harris-k,DEM,700606,709903,0,2,2067816,2093848,26199,98.21
1730884846,kentucky,trump-d,GOP,1335516,1351527,1,1,2067816,2093668,26004,98.21
1730884846,kentucky,harris-k,DEM,700606,709955,0,2,2067816,2093668,26004,98.21
1730885055,kentucky,trump-d,GOP,1335516,1351410,1,1,2067816,2093498,25836,98.21
1730885055,kentucky,harris-k,DEM,700606,709915,0,2,2067816,2093498,25836,98.21
1730885262,kentucky,harris-k,DEM,700606,710008,0,2,2067816,2093724,26058,98.21
1730885262,kentucky,trump-d,GOP,1335516,1351528,1,1,2067816,2093724,26058,98.21
1730885460,kentucky,trump-d,GOP,1335516,1351466,1,1,2067816,2093471,25803,98.21
1730885460,kentucky,harris-k,DEM,700606,709853,0,2,2067816,2093471,25803,98.21
1730885662,kentucky,trump-d,GOP,1335516,1351539,1,1,2067816,2093663,26001,98.21
1730885662,kentucky,harris-k,DEM,700606,709946,0,2,2067816,2093663,26001,98.21
1730885859,kentucky,harris-k,DEM,700606,710243,0,2,2067816,2094273,26619,98.21
1730885859,kentucky,trump-d,GOP,1335516,1351852,1,1,2067816,2094273,26619,98.21
1730886073,kentucky,harris-k,DEM,700606,710291,0,2,2067816,2094576,26913,98.21
1730886073,kentucky,trump-d,GOP,1335516,1352098,1,1,2067816,2094576,26913,98.21
